Fecha,H00,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23
1999-09-23,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,44.67037999999999,44.67037999999999,42.67037999999999,31.17038,31.17038,31.17038
1999-09-24,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,44.67037999999999,44.67037999999999,31.17038,31.17038,31.17038,31.17038
1999-09-25,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,41.33238,42.67037999999999,31.17038,31.17038,31.17038,31.17038
1999-09-26,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038
1999-09-27,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,43.67037999999999,45.17037999999999,45.17037999999999,44.67037999999999,35.46438,31.17038,31.17038
1999-09-28,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,38.03838,31.17038,38.17038,38.17038,38.17038,38.17038,43.67037999999999,45.17037999999999,44.67037999999999,43.67037999999999,31.17038,31.17038,31.17038
1999-09-29,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,37.67038,44.67037999999999,44.67037999999999,42.67037999999999,36.47438,31.17038,31.17038
1999-09-30,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,35.67038,37.67038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,44.67037999999999,44.67037999999999,44.67037999999999,31.17038,31.17038,31.17038
1999-10-01,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,30.07862,30.07862,34.07862,34.07862,29.57862,29.57862,29.57862,29.57862,29.57862,34.07862,43.07862,43.07862,37.61962,30.07862,29.57862,29.57862
1999-10-02,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,36.07862,30.07862,29.57862,29.57862,29.57862,34.07862,43.07862,44.07862,43.07862,29.57862,29.57862,29.57862
1999-10-03,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,38.79062,43.07862,30.07862,30.07862,29.57862,29.57862
1999-10-04,29.57862,29.57862,29.57862,29.57862,29.57862,29.57862,30.07862,30.07862,36.07862,36.07862,30.07862,30.07862,30.07862,36.07862,36.07862,36.07862,36.07862,39.07862,44.07862,44.07862,42.07862,39.07862,30.07862,29.57862
1999-10-05,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,36.38762000000001,36.38762000000001,30.07862,39.07762,39.07762,39.07762,39.07862,39.07862,44.07862,44.07862,44.07862,30.07862,30.07862,30.07862
1999-10-06,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,43.57862,43.57862,30.07862,30.07862,30.07862,30.07862
1999-10-07,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,37.78162,30.07862,30.07862,30.07862,30.07862,30.07862,39.07862,45.57862,44.07862,43.57862,39.07862,30.07862,30.07862
1999-10-08,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,45.02862,44.07862,43.57862,30.07862,30.07862,30.07862
1999-10-09,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,39.06862,44.07862,44.07862,43.57862,30.07862,30.07862,30.07862
1999-10-10,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,41.92562,30.07862,30.07862,30.07862,30.07862
1999-10-11,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,46.07862,45.07862,45.07862,30.07862,30.07862,30.07862
1999-10-12,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,40.52262,43.57862,40.52262,39.07862,39.07862,39.07862,39.07862,43.57862,46.07862,46.07862,45.07862,40.52262,30.07862,30.07862
1999-10-13,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,45.07862,45.07862,44.57862,30.07862,30.07862,30.07862
1999-10-14,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,43.07862,43.07862,37.93862,43.07862,30.07862,46.07862,46.07862,43.57862,30.07862,30.07862,30.07862
1999-10-15,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,36.25262,30.07862,30.07862,30.07862,30.07862,42.07862,46.07862,43.57862,36.25262,30.07862,30.07862,30.07862
1999-10-16,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,45.07862,45.07862,43.57862,30.07862,30.07862,30.07862
1999-10-17,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862
1999-10-18,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,43.57862,30.07862,30.07862,30.07862,30.07862
1999-10-19,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,45.07862,45.07862,43.57862,30.07862,30.07862,30.07862
1999-10-20,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,45.17862,45.17862,43.57862,30.07862,30.07862,30.07862
1999-10-21,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,40.23362,40.23362,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,40.23362,46.07862,43.57862,40.23362,30.07862,30.07862,30.07862
1999-10-22,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,34.02962,45.07862,45.07862,43.57862,30.07862,30.07862,30.07862
1999-10-23,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,43.57862,43.57862,30.07862,30.07862,30.07862,30.07862
1999-10-24,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,43.57862,43.57862,30.07862,30.07862,30.07862,30.07862
1999-10-25,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,37.23262,30.07862,30.07862,30.07862,30.07862,30.07862,42.07862,46.07862,46.07862,43.57862,30.07862,30.07862,30.07862
1999-10-26,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,37.77362,43.57862,30.07862,30.07862,30.07862,30.07862,30.07862,43.57862,46.07862,46.07862,43.57862,30.07862,30.07862,30.07862
1999-10-27,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,37.36162,43.57862,43.57862,43.57862,43.57862,37.36162,43.97862,46.07862,46.07862,43.57862,30.07862,30.07862,30.07862
1999-10-28,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,40.07862,30.07862,30.07862,30.07862,30.07862,30.07862,43.07862,46.07862,46.07862,43.57862,30.07862,30.07862,30.07862
1999-10-29,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.87262,30.07862,30.07862,30.07862,30.07862,30.07862,30.87262,46.07862,46.07862,43.57862,30.07862,30.07862,30.07862
1999-10-30,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,43.57862,43.57862,39.07862,30.07862,30.07862,30.07862
1999-10-31,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862,30.07862
1999-11-01,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,43.68129,43.68129,30.18129,30.18129,30.18129,30.18129
1999-11-02,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,42.18129,46.18129,46.18129,43.68129,30.18129,30.18129,30.18129
1999-11-03,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,47.18129,47.18129,43.68129,30.18129,30.18129,30.18129
1999-11-04,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,47.18129,46.18129,43.68129,30.18129,30.18129,30.18129
1999-11-05,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,47.18129,46.18129,30.18129,30.18129,30.18129,30.18129
1999-11-06,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,43.68129,43.68129,30.18129,30.18129,30.18129,30.18129
1999-11-07,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129
1999-11-08,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,47.18129,46.18129,43.68129,30.18129,30.18129,30.18129
1999-11-09,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,47.18129,46.18129,43.68129,30.18129,30.18129,30.18129
1999-11-10,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,47.18129,46.18129,43.68129,30.18129,30.18129,30.18129
1999-11-11,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,43.68129,43.68129,30.18129,30.18129,30.18129,30.18129
1999-11-12,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,46.18129,43.68129,34.02629,30.18129,30.18129,30.18129
1999-11-13,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,43.68129,43.68129,43.68129,30.18129,30.18129,30.18129
1999-11-14,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,43.68129,30.18129,30.18129,30.18129,30.18129
1999-11-15,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,40.38329,43.68129,30.18129,30.18129,30.18129,30.18129
1999-11-16,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,41.18129,47.18129,43.68129,40.39329,30.18129,30.18129,30.18129
1999-11-17,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,43.18129,47.18129,47.18129,43.68129,30.18129,30.18129,30.18129
1999-11-18,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,43.68129,47.18129,46.18129,43.68129,30.18129,30.18129,30.18129
1999-11-19,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,41.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,43.18129,47.18129,46.18129,43.68129,30.18129,30.18129,30.18129
1999-11-20,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,44.18129,44.18129,43.68129,30.18129,30.18129,30.18129
1999-11-21,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,41.18129,41.18129,32.18129,30.18129,30.18129,30.18129
1999-11-22,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,40.18129,46.18129,46.18129,43.68129,30.18129,30.18129,30.18129
1999-11-23,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,43.68129,47.18129,47.18129,43.68129,30.18129,30.18129,30.18129
1999-11-24,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,47.18129,46.18129,43.68129,30.18129,30.18129,30.18129
1999-11-25,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,39.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,47.18129,47.18129,43.68129,30.18129,30.18129,30.18129
1999-11-26,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,47.18129,43.68129,30.18129,30.18129,30.18129,30.18129
1999-11-27,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,43.68129,43.68129,30.18129,30.18129,30.18129,30.18129
1999-11-28,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129
1999-11-29,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,43.68129,43.68129,30.18129,30.18129,30.18129,30.18129
1999-11-30,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,46.18129,43.68129,30.18129,30.18129,30.18129,30.18129
1999-12-01,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,32.17662,36.67662000000001,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,32.17662,45.17662000000001,45.17662000000001,32.17662,29.17662,29.17662,29.17662
1999-12-02,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,42.67662000000001,42.67662000000001,29.17662,29.17662,29.17662,29.17662
1999-12-03,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,42.67662000000001,42.67662000000001,29.17662,29.17662,29.17662,29.17662
1999-12-04,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,41.17662000000001,41.17662000000001,29.17662,29.17662,29.17662,29.17662
1999-12-05,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662
1999-12-06,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,42.67662000000001,42.67662000000001,42.67662000000001,29.17662,29.17662,29.17662
1999-12-07,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,41.17662000000001,29.17662,29.17662,29.17662,29.17662,29.17662
1999-12-08,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662
1999-12-09,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,42.67662000000001,42.67662000000001,38.17662000000001,29.17662,29.17662,29.17662
1999-12-10,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,38.17662000000001,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,42.67662000000001,42.67662000000001,42.17662000000001,29.17662,29.17662,29.17662
1999-12-11,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,42.17662000000001,42.17662000000001,36.18762,29.17662,36.18762,29.17662
1999-12-12,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662
1999-12-13,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,51.17662000000001,51.17662000000001,42.67662000000001,29.17662,29.17662,29.17662
1999-12-14,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,42.12662,29.17662,42.12662,42.12662,42.12662,42.12662,42.12662,42.12662,42.12662,42.12662,42.67662000000001,42.12662,53.17661999999999,67.37662000000002,51.17662000000001,48.67662000000001,42.12662,29.17662
1999-12-15,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,38.17662000000001,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,51.17662000000001,51.17662000000001,42.67662000000001,29.17662,29.17662,29.17662
1999-12-16,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,51.17662000000001,51.17662000000001,42.67662000000001,45.97662,29.17662,29.17662
1999-12-17,29.17662,29.17662,29.17662,29.17662,29.17662,38.17662000000001,29.17662,29.17662,29.17662,29.17662,29.17662,38.17662000000001,42.67662000000001,29.17662,29.17662,29.17662,29.17662,29.17662,53.17661999999999,53.17661999999999,42.67662000000001,51.17662000000001,48.17662000000001,29.17662
1999-12-18,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,38.17662000000001,42.67662000000001,30.17662,29.17662,48.17662000000001,29.17662
1999-12-19,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662
1999-12-20,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,38.17662000000001,51.17662000000001,51.17662000000001,42.67662000000001,51.17662000000001,50.17662000000001,29.17662
1999-12-21,29.17662,29.17662,29.17662,29.17662,29.17662,40.17662000000001,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,45.67662000000001,51.17662000000001,42.67662000000001,45.47662,50.17662000000001,29.17662
1999-12-22,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,42.67662000000001,42.67662000000001,38.17662000000001,42.67662000000001,48.17662000000001,29.17662
1999-12-23,29.17662,29.17662,29.17662,29.17662,29.17662,34.17662000000001,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,42.67662000000001,51.17662000000001,42.67662000000001,51.17662000000001,51.17662000000001,29.17662
1999-12-24,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,42.67662000000001,29.17662,52.17662000000001,41.17662000000001
1999-12-25,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662
1999-12-26,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,52.17662000000001,29.17662,29.17662,29.17662,29.17662
1999-12-27,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,52.17662000000001,52.17662000000001,53.17661999999999,29.17662,45.47662,29.17662
1999-12-28,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,52.17662000000001,52.17662000000001,52.17662000000001,30.17662,49.17662000000001,29.17662
1999-12-29,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,51.17662000000001,29.17662,29.17662,29.17662,29.17662,29.17662,51.17662000000001,51.17662000000001,52.17662000000001,51.17662000000001,49.17662000000001,29.17662
1999-12-30,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,48.17662000000001,48.17662000000001,29.17662,29.17662,29.17662,29.17662,47.17662000000001,48.17662000000001,48.17662000000001,47.17662000000001,29.17662,29.17662
1999-12-31,29.17662,29.17662,29.17662,29.17662,29.17662,43.17662000000001,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,47.17662000000001,45.17662000000001,45.17662000000001,45.02662,45.02662
1999-12-23,29.17662,29.17662,29.17662,29.17662,29.17662,34.17662000000001,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,42.67662000000001,51.17662000000001,42.67662000000001,51.17662000000001,51.17662000000001,29.17662
1999-12-24,29.17662,,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,42.67662000000001,29.17662,52.17662000000001,41.17662000000001
1999-12-25,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662
1999-12-26,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,52.17662000000001,29.17662,29.17662,29.17662,29.17662
1999-12-27,29.17662,,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,52.17662000000001,52.17662000000001,53.17661999999999,29.17662,45.47662,29.17662
1999-12-28,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,29.17662,52.17662000000001,52.17662000000001,52.17662000000001,30.17662,49.17662000000001,29.17662
